period,population,source_url,tolerance,indicator,value
2025Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,47.114
2025Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14880.280989240782,population,2976056.1978481566
2025Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,7010.673425866091,employed,1402134.6851732181
2026Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,53.411
2026Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,14.381
2026Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,45.73
2026Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14970.895278684013,population,2994179.0557368025
2026Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,6846.193245360744,employed,1369238.6490721488
2026Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,53.348
2026Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,13.828
2026Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,45.971
2026Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14848.464625414066,population,2969692.925082813
2026Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,6826.006443491385,employed,1365201.288698277
