period,population,source_url,tolerance,indicator,value
2024Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41300.028218886204,employed,8260005.64377724
2024Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,65.46
2024Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.971
2024Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,62.861
2024Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",66245.4200000565,population,13249084.0000113
2024Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41642.317786181055,employed,8328463.55723621
2024Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,64.078
2024Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.385
2024Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,61.909
2024Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",66471.05736406951,population,13294211.4728139
2024Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41151.6235829271,employed,8230324.71658542
2025Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,64.191
2025Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.815
2025Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,61.742
2025Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",66299.3495374605,population,13259869.9074921
2025Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",40934.779557096,employed,8186955.9114192
2025Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,64.774
2025Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.88
2025Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,62.261
2025Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",66924.620186844,population,13384924.0373688
2025Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41668.00872523775,employed,8333601.74504755
2025Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,65.255
2025Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.593
2025Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,62.911
2025Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",67152.600004821,population,13430520.0009642
2025Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",42246.24799136905,employed,8449249.59827381
2025Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,64.051
2025Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.095
2025Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,62.068
2025Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",67381.32509666716,population,13476265.019333433
2025Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41822.33686636175,employed,8364467.37327235
2026Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,63.745
2026Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.377
2026Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,61.593
2026Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",67610.86000004013,population,13522172.000008028
2026Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41643.4956792516,employed,8328699.135850321
