period,population,source_url,tolerance,indicator,value
2023Q3,14+,https://cdn.www.gob.pe/uploads/document/file/5425564/4848417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-tercer-trimestre-del-ano-2023.pdf,0.05,participation_rate,69.858
2023Q3,14+,https://cdn.www.gob.pe/uploads/document/file/5425564/4848417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-tercer-trimestre-del-ano-2023.pdf,0.05,unemployment_rate,5.13
2023Q3,14+,https://cdn.www.gob.pe/uploads/document/file/5425564/4848417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-tercer-trimestre-del-ano-2023.pdf,0.05,employment_rate,66.274
2023Q3,14+,https://cdn.www.gob.pe/uploads/document/file/5425564/4848417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-tercer-trimestre-del-ano-2023.pdf,129819.0,population,25963800.0
2023Q3,14+,https://cdn.www.gob.pe/uploads/document/file/5425564/4848417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-tercer-trimestre-del-ano-2023.pdf,86036.0,employed,17207200.0
2023Q4,14+,https://cdn.www.gob.pe/uploads/document/file/5863603/5196099-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-cuarto-trimestre-del-ano-2023.pdf,0.05,participation_rate,69.579
2023Q4,14+,https://cdn.www.gob.pe/uploads/document/file/5863603/5196099-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-cuarto-trimestre-del-ano-2023.pdf,0.05,unemployment_rate,5.21
2023Q4,14+,https://cdn.www.gob.pe/uploads/document/file/5863603/5196099-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-cuarto-trimestre-del-ano-2023.pdf,0.05,employment_rate,65.954
2023Q4,14+,https://cdn.www.gob.pe/uploads/document/file/5863603/5196099-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-cuarto-trimestre-del-ano-2023.pdf,130358.5,population,26071700.0
2023Q4,14+,https://cdn.www.gob.pe/uploads/document/file/5863603/5196099-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-de-26-ciudades-cuarto-trimestre-del-ano-2023.pdf,85976.5,employed,17195300.0
2024Q1,14+,https://cdn.www.gob.pe/uploads/document/file/6350623/5575916-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-primer-trimestre-2024.pdf,0.05,participation_rate,70.067
2024Q1,14+,https://cdn.www.gob.pe/uploads/document/file/6350623/5575916-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-primer-trimestre-2024.pdf,0.05,unemployment_rate,6.382
2024Q1,14+,https://cdn.www.gob.pe/uploads/document/file/6350623/5575916-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-primer-trimestre-2024.pdf,0.05,employment_rate,65.595
2024Q1,14+,https://cdn.www.gob.pe/uploads/document/file/6350623/5575916-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-primer-trimestre-2024.pdf,130796.0,population,26159200.0
2024Q1,14+,https://cdn.www.gob.pe/uploads/document/file/6350623/5575916-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-primer-trimestre-2024.pdf,85795.5,employed,17159100.0
2024Q2,14+,https://cdn.www.gob.pe/uploads/document/file/6780457/5874417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-segundo-trimestre-2024.pdf,0.05,participation_rate,70.159
2024Q2,14+,https://cdn.www.gob.pe/uploads/document/file/6780457/5874417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-segundo-trimestre-2024.pdf,0.05,unemployment_rate,5.859
2024Q2,14+,https://cdn.www.gob.pe/uploads/document/file/6780457/5874417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-segundo-trimestre-2024.pdf,0.05,employment_rate,66.049
2024Q2,14+,https://cdn.www.gob.pe/uploads/document/file/6780457/5874417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-segundo-trimestre-2024.pdf,131186.0,population,26237200.0
2024Q2,14+,https://cdn.www.gob.pe/uploads/document/file/6780457/5874417-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-segundo-trimestre-2024.pdf,86646.5,employed,17329300.0
2024Q3,14+,https://cdn.www.gob.pe/uploads/document/file/7231897/6188990-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-tercer-trimestre-2024.pdf,0.05,participation_rate,69.465
2024Q3,14+,https://cdn.www.gob.pe/uploads/document/file/7231897/6188990-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-tercer-trimestre-2024.pdf,0.05,unemployment_rate,5.335
2024Q3,14+,https://cdn.www.gob.pe/uploads/document/file/7231897/6188990-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-tercer-trimestre-2024.pdf,0.05,employment_rate,65.759
2024Q3,14+,https://cdn.www.gob.pe/uploads/document/file/7231897/6188990-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-tercer-trimestre-2024.pdf,131578.5,population,26315700.0
2024Q3,14+,https://cdn.www.gob.pe/uploads/document/file/7231897/6188990-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-26-ciudades-tercer-trimestre-2024.pdf,86525.0,employed,17305000.0
2024Q4,14+,https://cdn.www.gob.pe/uploads/document/file/7637090/6474256-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2024.pdf,0.05,participation_rate,69.56
2024Q4,14+,https://cdn.www.gob.pe/uploads/document/file/7637090/6474256-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2024.pdf,0.05,unemployment_rate,4.692
2024Q4,14+,https://cdn.www.gob.pe/uploads/document/file/7637090/6474256-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2024.pdf,0.05,employment_rate,66.296
2024Q4,14+,https://cdn.www.gob.pe/uploads/document/file/7637090/6474256-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2024.pdf,131972.5,population,26394500.0
2024Q4,14+,https://cdn.www.gob.pe/uploads/document/file/7637090/6474256-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2024.pdf,87492.0,employed,17498400.0
2025Q1,14+,https://cdn.www.gob.pe/uploads/document/file/8067712/6769752-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2025%282%29.pdf,0.05,participation_rate,69.417
2025Q1,14+,https://cdn.www.gob.pe/uploads/document/file/8067712/6769752-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2025%282%29.pdf,0.05,unemployment_rate,5.459
2025Q1,14+,https://cdn.www.gob.pe/uploads/document/file/8067712/6769752-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2025%282%29.pdf,0.05,employment_rate,65.628
2025Q1,14+,https://cdn.www.gob.pe/uploads/document/file/8067712/6769752-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2025%282%29.pdf,132368.0,population,26473600.0
2025Q1,14+,https://cdn.www.gob.pe/uploads/document/file/8067712/6769752-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2025%282%29.pdf,86870.0,employed,17374000.0
2025Q2,14+,https://cdn.www.gob.pe/uploads/document/file/8495461/7043994-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-segundo-trimestre-2025.pdf,0.05,participation_rate,69.883
2025Q2,14+,https://cdn.www.gob.pe/uploads/document/file/8495461/7043994-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-segundo-trimestre-2025.pdf,0.05,unemployment_rate,5.875
2025Q2,14+,https://cdn.www.gob.pe/uploads/document/file/8495461/7043994-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-segundo-trimestre-2025.pdf,0.05,employment_rate,65.778
2025Q2,14+,https://cdn.www.gob.pe/uploads/document/file/8495461/7043994-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-segundo-trimestre-2025.pdf,132766.0,population,26553200.0
2025Q2,14+,https://cdn.www.gob.pe/uploads/document/file/8495461/7043994-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-segundo-trimestre-2025.pdf,87330.5,employed,17466100.0
2025Q3,14+,https://cdn.www.gob.pe/uploads/document/file/9002853/7403694-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-tercer-trimestre-2025.pdf,0.05,participation_rate,69.127
2025Q3,14+,https://cdn.www.gob.pe/uploads/document/file/9002853/7403694-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-tercer-trimestre-2025.pdf,0.05,unemployment_rate,4.297
2025Q3,14+,https://cdn.www.gob.pe/uploads/document/file/9002853/7403694-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-tercer-trimestre-2025.pdf,0.05,employment_rate,66.157
