period,population,source_url,tolerance,indicator,value
2024Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,241771.78,employed,48354356.0
2024Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,63.451
2024Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.745
2024Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,60.44
2024Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,394471.95,population,78894390.0
2024Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,238419.305,employed,47683861.0
2024Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,63.27
2024Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,3.922
2024Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,60.789
2024Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,396101.145,population,79220229.0
2024Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,240784.47,employed,48156894.0
2025Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,63.861
2025Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.275
2025Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,61.131
2025Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,396581.715,population,79316343.0
2025Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,242433.20500000002,employed,48486641.0
2025Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,63.744
2025Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.067
2025Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,61.152
2025Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,397959.055,population,79591811.0
2025Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,243358.24,employed,48671648.0
2025Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,60.733
2025Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,5.332
