period,population,source_url,tolerance,indicator,value
2025Q2,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,unemployment_rate,7.576
2025Q2,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,employment_rate,44.483
2025Q2,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",149544.345,population,29908869.0
2025Q2,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",66521.905,employed,13304381.0
2025Q3,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,participation_rate,48.595
2025Q3,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,unemployment_rate,6.578
2025Q3,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,employment_rate,45.399
2025Q3,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",149850.0,population,29970000.0
2025Q3,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",68030.0,employed,13606000.0
2025Q4,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,participation_rate,48.6
2025Q4,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,unemployment_rate,7.488
2025Q4,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,employment_rate,44.961
2025Q4,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",150165.0,population,30033000.0
2025Q4,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",67515.0,employed,13503000.0
2026Q1,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,participation_rate,48.567
2026Q1,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,unemployment_rate,7.831
2026Q1,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",0.06,employment_rate,44.763
2026Q1,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",150475.5,population,30095100.0
2026Q1,all,"https://apis.datos.gob.ar/series/api/series/?ids=49.2_TAEP_0_0_37,49.2_TAEP_0_0_25,49.2_TAEO_0_0_30&start_date=2021-01-01&format=json",67358.0,employed,13471600.0
