countrycode,period,minlaborage,raw_release,harmonize_version,n_rows,n_employed,pop,pop15_share,lfpr,ur,urban_pct,male_pct,miss_lstatus_pct,miss_age_pct,miss_educat7_pct,miss_occup_pct,miss_isic_pct,miss_empstat_pct,miss_wage_pct,miss_whours_pct,miss_tenure_pct,miss_socialsec_pct,miss_contract_pct,isco3_pct,isco4_pct,isic3_pct,employee_pct,agri_pct,occup_mismatch_pct,dup_pid,dup_pid_pct,bad_weight,bad_age,status_below_min,month_outside_pct,invalid_isco_pct,invalid_isic_pct
ZAF,2023Q4,15,2026-09-06T16:25:13+00:00,0.1.0,66486,16649,60492952.199,74.504,55.223,31.752,65.804,48.929,0.0,0.0,1.297,1.7,0.03,0.0,100.0,1.838,0.138,19.256,16.668,93.261,70.549,,83.754,5.569,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2024Q1,15,2026-09-06T16:25:13+00:00,0.1.0,66879,16713,60666176.475,74.584,55.774,32.625,65.752,48.927,0.0,0.0,1.243,1.903,0.012,0.0,100.0,2.441,0.359,18.812,16.556,92.889,71.337,,83.692,5.663,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2024Q2,15,2026-09-06T16:36:38+00:00,0.1.0,66546,16516,60840279.241,74.665,55.706,33.187,65.705,48.926,0.0,0.0,1.238,2.131,0.042,0.0,100.0,1.98,0.418,19.218,17.202,92.836,72.098,,83.031,5.397,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2024Q3,15,2026-09-06T16:25:13+00:00,0.1.0,66405,16694,61011108.608,74.746,55.366,31.765,65.631,48.925,0.0,0.0,1.267,1.731,0.0,0.0,100.0,2.192,0.479,19.911,18.12,93.716,70.801,,82.168,5.522,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2024Q4,15,2026-09-06T16:25:13+00:00,0.1.0,66165,16754,61175877.086,74.825,55.417,31.518,65.657,48.924,0.0,0.0,1.327,1.797,0.0,0.0,100.0,1.856,0.292,20.353,18.252,93.554,70.571,,81.973,5.416,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2025Q1,15,2026-09-06T16:25:13+00:00,0.1.0,66429,16401,61341427.423,74.904,55.065,32.586,65.427,48.923,0.0,0.0,1.433,1.726,0.0,0.0,100.0,2.341,0.451,20.657,18.42,93.676,70.821,,81.617,5.547,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2025Q2,15,2026-09-06T16:25:13+00:00,0.1.0,65443,16195,61507746.79,74.983,55.167,32.962,65.197,48.922,0.0,0.0,1.358,1.698,0.0,0.0,100.0,2.149,0.587,20.673,18.469,93.257,71.242,,81.863,5.385,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2025Q3,15,2026-09-06T16:25:13+00:00,0.1.0,63426,16006,61671630.744,75.059,54.703,31.734,65.147,48.921,0.0,0.0,1.352,1.781,0.05,0.0,100.0,2.462,0.544,20.449,17.875,93.518,70.504,,82.165,5.412,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2025Q4,15,2026-09-06T16:25:13+00:00,0.1.0,63264,15839,61829594.834,75.131,54.18,31.188,65.204,48.92,0.0,0.0,1.29,2.02,0.038,0.0,100.0,1.736,0.316,19.585,17.204,93.36,70.882,,82.994,5.605,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2026Q1,15,2026-09-06T16:25:13+00:00,0.1.0,62819,15567,61988388.788,75.203,53.874,32.467,64.658,48.92,0.0,0.0,1.238,1.632,0.039,0.0,100.0,2.158,0.34,19.907,17.711,93.448,71.035,,82.136,5.758,0.0,0,0.0,0,0,0,,0.0,0.0
ZAF,2026Q2,15,2026-09-06T16:25:13+00:00,0.1.0,61977,15234,62148000.493,75.274,54.375,33.425,64.996,48.92,0.0,0.0,1.348,1.68,0.02,0.0,100.0,1.628,0.486,20.192,17.769,93.833,70.916,,82.151,5.721,0.0,0,0.0,0,0,0,,0.0,0.0
